COLEGIO SANTA MARGARITA DE ESCOCIA,ÑUÑOA,280,,Similar,$25.001 a $50.000 ,P. Subv.
COLEGIO SANTA MARTA,ÑUÑOA,279,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESCUELA PART. ROSA JARAQUEMADA,ÑUÑOA,292,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESCUELA BASICA SPENDIX,ÑUÑOA,216,,-,$50.001 a $100.000 ,P. Pag.
COLEGIO APOSTOL SAN PEDRO,ÑUÑOA,266,,Más Bajo,$50.001 a $100.000 ,P. Pag.
ESCUELA BAS. RENACIMIENTO N_ 1,ÑUÑOA,226,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COLEGIO SANTO TOMAS ÑUÑOA,ÑUÑOA,292,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO PART. NEW HEINRICH HIGH SCHOOL,ÑUÑOA,282,,Similar,$50.001 a $100.000 ,P. Subv.
COLEGIO DIVINA PASTORA NUNOA,ÑUÑOA,287,,Más Bajo,$50.001 a $100.000 ,P. Subv.
ESCUELA BENJAMIN CLARO VELASCO,ÑUÑOA,261,,Similar,Gratuito ,Munic.
LICEO LENKA FRANULIC,ÑUÑOA,270,,Más Alto,Gratuito ,Munic.
ESC.PRESIDENTE EDUARDO FREI MONTALVA,ÑUÑOA,281,,Más Alto,Gratuito ,Munic.
ESCUELA AURORA DE CHILE,ÑUÑOA,247,,-,Gratuito ,Munic.
ESCUELA BÁSICA JOSÉ TORIBIO MEDINA,ÑUÑOA,281,,Más Alto,Gratuito ,Munic.
ESCUELA REPUBLICA DE FRANCIA,ÑUÑOA,253,,Más Bajo,Gratuito ,Munic.
ESCUELA REPUBLICA DE COSTA RICA,ÑUÑOA,287,,Más Alto,Gratuito ,Munic.
LICEO REPUBLICA DE SIRIA,ÑUÑOA,313,,Más Alto,Gratuito ,Munic.
ESCUELA GUILLERMO ZANARTU IRIGOYEN,ÑUÑOA,267,,Más Alto,Gratuito ,Munic.
ESCUELA JUAN MOYA MORALES,ÑUÑOA,268,,Más Alto,Gratuito ,Munic.
COMPL.EDUCACIONAL BRIGIDA WALKER  ANEXO,ÑUÑOA,251,,Más Alto,Gratuito ,Munic.
COLEGIO THE ANGEL`S SCHOOL,ÑUÑOA,291,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO SUIZO DE SANTIAGO,ÑUÑOA,293,,Similar,Más de $100.000 ,P. Pag.
COLEGIO AKROS,ÑUÑOA,308,,Más Alto,Más de $100.000 ,P. Pag.
INSTITUTO PABLO NERUDA,ÑUÑOA,247,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO ISABEL LA CATOLICA,ÑUÑOA,275,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO SAN AGUSTIN,ÑUÑOA,303,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO SAINT GASPAR COLLEGE,ÑUÑOA,318,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO CALASANZ,ÑUÑOA,302,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO MANUEL DE SALAS,ÑUÑOA,291,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO VICTOR DOMINGO SILVA,ÑUÑOA,270,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO UNIVERSITARIO EL SALVADOR,ÑUÑOA,305,,Más Alto,Más de $100.000 ,P. Pag.
INSTITUTO SANTA MARIA,ÑUÑOA,290,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO FRANCISCO ENCINA,ÑUÑOA,291,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA IRARRAZAVAL,ÑUÑOA,252,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO KENDAL ENGLISH SCHOOL,ÑUÑOA,313,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO HENRY FAYOL,ÑUÑOA,237,,-,Más de $100.000 ,P. Pag.
LA FONTAINE,ÑUÑOA,296,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO LA CANTERA,ÑUÑOA,280,,-,Más de $100.000 ,P. Pag.
COLEGIO TRIGAL,ÑUÑOA,243,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO MAYA SCHOOL,ÑUÑOA,255,,-,Sin información ,P. Pag.
CENTRO EDUCACIONAL NUESTRO FUTURO,ÑUÑOA,0,,-,Sin información ,P. Subv.
COLEGIO ALBERTO HURTADO CRUCHAGA,PADRE HURTADO,246,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESCUELA BASICA PARTICULAR BRASILIA,PADRE HURTADO,256,,Más Alto,$1.000 a $10.000 ,P. Subv.
COLEGIO POLIV. SAN CRISTOBAL APOSTOL,PADRE HURTADO,215,,Más Bajo,$1.000 a $10.000 ,P. Subv.
COMPLEJO EDUC.PART. LUIS PASTEUR,PADRE HURTADO,252,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESC. BAS.PART.FRANCISCO DE AGUIRRE,PADRE HURTADO,271,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO POLIV. PATRICIO MEKIS DE PADRE HURTAD,PADRE HURTADO,266,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO SANTA MARIA GORETTI DE PADRE HUR,PADRE HURTADO,233,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO CENTRO EDUCACIONAL ALTAIR ,PADRE HURTADO,271,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO LOS ROBLES DEL CURATO,PADRE HURTADO,249,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO CASTELGANDOLFO,PADRE HURTADO,291,,Más Alto,$50.001 a $100.000 ,P. Subv.
LICEO PAUL HARRIS,PADRE HURTADO,224,,Más Bajo,Gratuito ,Munic.
ESCUELA REPUBLICA ARGENTINA,PADRE HURTADO,222,,Más Bajo,Gratuito ,Munic.
ESCUELA CRISTAL CHILE,PADRE HURTADO,240,,Más Bajo,Gratuito ,Munic.
ESCUELA LA ESPERANZA,PADRE HURTADO,205,,Más Bajo,Gratuito ,Munic.
ESC.BASICA PART.BENJAMIN VERGARA,PADRE HURTADO,266,,Más Alto,Gratuito ,P. Subv.
ESCUELA BÁSICA Y ESPECIAL N°90 AMANECER,PADRE HURTADO,237,,Más Bajo,Gratuito ,P. Subv.
ESC.BAS.Y ESP.INTEGRAL STA. ROSA DE CHENA.,PADRE HURTADO,245,,Más Bajo,Gratuito ,P. Subv.
COLEGIO SANTA MARIA DE PAINE,PAINE,268,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESC. BASICA  JARDIN DEL ARCO IRIS ,PAINE,253,,Más Alto,$1.000 a $10.000 ,P. Subv.
COLEGIO MODERNO PAINE,PAINE,237,,Más Bajo,$1.000 a $10.000 ,P. Subv.
COLEGIO PART. MARIA ANA MOGAS,PAINE,278,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO ECOLOGICO PAINE,PAINE,262,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO LAS AMERICAS DE PAINE,PAINE,268,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA SAN PEDRO APOSTOL DE PAINE,PAINE,251,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA PART. NAHUEL,PAINE,309,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESCUELA ALEMANIA,PAINE,221,,Más Bajo,Gratuito ,Munic.
LICEO  MARIA CARVAJAL FUENZALIDA,PAINE,230,,Más Bajo,Gratuito ,Munic.
ESCUELA ELIAS SANCHEZ ORTUZAR,PAINE,235,,Más Bajo,Gratuito ,Munic.
ESCUELA  BARBARA KAST RIST,PAINE,233,,Más Bajo,Gratuito ,Munic.
ESCUELA CARMEN REVECO NUNEZ,PAINE,268,,Más Alto,Gratuito ,Munic.
COLEGIO  CHALLAY,PAINE,253,,Más Alto,Gratuito ,Munic.
ESCUELA RICARDO SANCHEZ CERDA,PAINE,261,,Más Alto,Gratuito ,Munic.
ESCUELA SENDERO DE CULITRIN,PAINE,244,,Más Alto,Gratuito ,Munic.
ESCUELA  LAS COLONIAS,PAINE,246,,Similar,Gratuito ,Munic.
ESCUELA FRANCISCO LETELIER VALDES,PAINE,263,,Más Alto,Gratuito ,Munic.
ESCUELA  HUELQUEN,PAINE,226,,Más Bajo,Gratuito ,Munic.
ESCUELA  AGUILA SUR,PAINE,231,,Más Bajo,Gratuito ,Munic.
ESCUELA HUGO PINO VILCHEZ,PAINE,253,,Más Alto,Gratuito ,Munic.
ESC. BASICA MUNICIPAL PAULA JARAQUEMADA ALQUI,PAINE,227,,Más Bajo,Gratuito ,Munic.
COLEGIO SAN FRANCISCO DE PAINE,PAINE,306,,Más Alto,Más de $100.000 ,P. Pag.
ESCUELA DE HOSPITAL,PAINE,232,,Similar,Sin información ,Munic.
ESCUELA RAUL SANCHEZ CERDA,PAINE,240,,Similar,Sin información ,Munic.
COLEGIO SAN FRANCISCO DE PAINE,PAINE,304,,-,Sin información ,P. Pag.
ESCUELA PARTICULAR PIO DOCE,PEDRO AGUIRRE CERDA,264,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESCUELA BASICA PARTIC JACQUELINE KENNEDY,PEDRO AGUIRRE CERDA,266,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESCUELA PARTICULAR DIVINA GABRIELA,PEDRO AGUIRRE CERDA,215,,Más Bajo,$1.000 a $10.000 ,P. Subv.
COLEGIO SAN SEBASTIAN,PEDRO AGUIRRE CERDA,263,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESCUELA PARTICULAR JOSE A.ALFONSO,PEDRO AGUIRRE CERDA,287,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESC.BAS.PROFESORA AIDA RAMOS DIAZ,PEDRO AGUIRRE CERDA,240,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO PARTICULAR POBL. ALESSANDRI,PEDRO AGUIRRE CERDA,267,,Similar,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR SAN CARLOS,PEDRO AGUIRRE CERDA,269,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR EL GRECO,PEDRO AGUIRRE CERDA,258,,Similar,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR AMIGOS,PEDRO AGUIRRE CERDA,258,,Similar,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR MARQUEZ DE OVANDO,PEDRO AGUIRRE CERDA,273,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR ROCIO DE LOS ANGELES,PEDRO AGUIRRE CERDA,264,,Más Alto,$10.001 a $25.000 ,P. Subv.
COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ,PEDRO AGUIRRE CERDA,272,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO GRACE SCHOOL,PEDRO AGUIRRE CERDA,272,,Más Alto,$10.001 a $25.000 ,P. Subv.
EST. EDUC. PART. ARCANGEL GABRIEL N° 2,PEDRO AGUIRRE CERDA,244,,Más Bajo,$10.001 a $25.000 ,P. Subv.
CENTRO EDUCATIVO OCHAGAVIA,PEDRO AGUIRRE CERDA,230,,Similar,Gratuito ,Munic.
ESCUELA POETAS DE CHILE,PEDRO AGUIRRE CERDA,233,,Más Bajo,Gratuito ,Munic.
ESCUELA LA VICTORIA,PEDRO AGUIRRE CERDA,245,,Más Alto,Gratuito ,Munic.
LICEO MUNICIPAL ENRIQUE BACKAUSSE,PEDRO AGUIRRE CERDA,240,,Similar,Gratuito ,Munic.
ESCUELA CENTRO EDUC. REP. MEXICANA,PEDRO AGUIRRE CERDA,241,,Similar,Gratuito ,Munic.
ESCUELA BASICA RICARDO E. LATCHMAN,PEDRO AGUIRRE CERDA,229,,Más Bajo,Gratuito ,Munic.
ESCUELA BOROA,PEDRO AGUIRRE CERDA,261,,Más Alto,Gratuito ,Munic.
LICEO POLIVALENTE EUGENIO PEREIRA SALAS,PEDRO AGUIRRE CERDA,227,,Más Bajo,Gratuito ,Munic.
ESCUELA LO VALLEDOR,PEDRO AGUIRRE CERDA,206,,Más Bajo,Gratuito ,Munic.
ESCUELA CIUDAD DE BARCELONA,PEDRO AGUIRRE CERDA,231,,Más Bajo,Gratuito ,Munic.
ESCUELA VILLA SUR,PEDRO AGUIRRE CERDA,212,,Más Bajo,Gratuito ,Munic.
COLEGIO PARQUE LAS AMERICAS,PEDRO AGUIRRE CERDA,244,,Más Alto,Gratuito ,Munic.
ESC. BASICA MUNICIPAL RISOPATRON,PEDRO AGUIRRE CERDA,235,,Más Bajo,Gratuito ,Munic.
COLEGIO PART. ANTONIO ACEVEDO HERNANDEZ,PEDRO AGUIRRE CERDA,228,,Más Bajo,Gratuito ,P. Subv.
COLEGIO PARTICULAR PADRE FIDEL ABARCA,PEDRO AGUIRRE CERDA,245,,Más Alto,Gratuito ,P. Subv.
ESCUELA PARTICULAR MIGUEL DAVILA,PEDRO AGUIRRE CERDA,221,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,PEDRO AGUIRRE CERDA,247,,Similar,Gratuito ,P. Subv.
ESCUELA PARTICULAR KAROL C.DE CRACOVIA,PEDRO AGUIRRE CERDA,250,,Similar,Gratuito ,P. Subv.
COLEGIO POLIV. FRANCISCO DE VILLAGRA,PEÑAFLOR,254,,Más Alto,$1.000 a $10.000 ,P. Subv.
COLEGIO DE MIRAFLORES DE MALLOCO,PEÑAFLOR,249,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESC. BAS. Y ESP. NUEVA INTEGRAL ALTAZOR,PEÑAFLOR,256,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESCUELA BAS. PART. MALLOCO,PEÑAFLOR,243,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR AUGUSTO D'HALMAR,PEÑAFLOR,253,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA ALBORADA SCHOOL,PEÑAFLOR,241,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BAS. ALFREDO DREYSE BELSER,PEÑAFLOR,250,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESC. BAS. Y ESP. SAN ANDRES DE PENAFLOR,PEÑAFLOR,293,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO INGLES,PEÑAFLOR,0,,-,$10.001 a $25.000 ,P. Subv.
ESCUELA BAS. PART. COLEGIO CLAUDIO GAY,PEÑAFLOR,291,,Más Alto,$25.001 a $50.000 ,P. Subv.
COL.PART.INMAC.CONC. DE NTRA.SRA. DE LOURDES,PEÑAFLOR,273,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO JOSE MANUEL BALMACEDA,PEÑAFLOR,265,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO PARTICULAR FORJADORES,PEÑAFLOR,273,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESCUELA BASICA TERRA DI BIMBI,PEÑAFLOR,273,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESCUELA PART. PARTHENON COLLEGE,PEÑAFLOR,274,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO ANTIMANQUE,PEÑAFLOR,259,,Más Bajo,$25.001 a $50.000 ,P. Subv.
EMMANUEL MOUNIER,PEÑAFLOR,0,,-,$50.001 a $100.000 ,P. Pag.
ESCUELA PATRONA DE LOURDES ,PEÑAFLOR,292,,Más Alto,$50.001 a $100.000 ,P. Subv.
ESCUELA TERESA DE CALCUTA,PEÑAFLOR,240,,Similar,Gratuito ,Munic.
ESCUELA EMILIA LASCAR,PEÑAFLOR,256,,Más Bajo,Gratuito ,Munic.
ESCUELA ROSALINA PESCIO VARGAS,PEÑAFLOR,269,,Más Alto,Gratuito ,Munic.
ESCUELA REPUBLICA CHECA,PEÑAFLOR,253,,Más Alto,Gratuito ,Munic.
ESCUELA MAND EDUARDO FREI MONTALVA,PEÑAFLOR,238,,Similar,Gratuito ,Munic.
ESCUELA SONIA PLAZA CASTRO,PEÑAFLOR,242,,Más Alto,Gratuito ,Munic.
ESCUELA MALLOCO,PEÑAFLOR,235,,Más Bajo,Gratuito ,Munic.
ESCUELA REPUBLICA DE ISRAEL,PEÑAFLOR,242,,Más Bajo,Gratuito ,Munic.
ESCUELA PELVIN SAN FRANCISCO DE ASIS,PEÑAFLOR,228,,-,Gratuito ,Munic.
ESCUELA DOLORES CATTIN FAUNDEZ,PEÑAFLOR,260,,Más Alto,Gratuito ,Munic.
ESCUELA PARTICULAR EL REFUGIO,PEÑAFLOR,225,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BAS. PARTICULAR MILLARAY,PEÑAFLOR,224,,Más Bajo,Gratuito ,P. Subv.
CENTRO EDUC. NINO DIOS DE MALLOCO,PEÑAFLOR,246,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BAS. Y ESP. EDUCAR,PEÑAFLOR,251,,Similar,Gratuito ,P. Subv.
COLEGIO TERRANOVA,PEÑAFLOR,306,,Más Alto,Más de $100.000 ,P. Pag.
ESCUELA INGLES FABIOLA ALARCON,PEÑAFLOR,0,,-,Sin información ,P. Subv.
ESCUELA BAS. N_ 850 SANTA SOFIA,PEÑALOLÉN,244,,Similar,$1.000 a $10.000 ,P. Subv.
ESCUELA PARTICULAR SANTIAGO DE CHILE,PEÑALOLÉN,262,,Más Alto,$1.000 a $10.000 ,P. Subv.
CENTRO EDUC. DIEGO DE ALMAGRO,PEÑALOLÉN,248,,Similar,$1.000 a $10.000 ,P. Subv.
ESC. BAS. PARTICULAR 1650 MIRAVALLE,PEÑALOLÉN,237,,Más Bajo,$1.000 a $10.000 ,P. Subv.
COLEGIO PARTICULAR SAN FERNANDO,PEÑALOLÉN,260,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO POLIVALENTE YORK,PEÑALOLÉN,227,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO PARTICULAR JORGE PRIETO LETELIER,PEÑALOLÉN,251,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA NUEVA LAS CUMBRES,PEÑALOLÉN,258,,Similar,$10.001 a $25.000 ,P. Subv.
COLEGIO JESUS SERVIDOR,PEÑALOLÉN,251,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR SANTA VICTORIA,PEÑALOLÉN,254,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO MONTEVERDE ANEXO,PEÑALOLÉN,258,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO LOS ANDES COUNTRY DAY COLLEGE,PEÑALOLÉN,269,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN,PEÑALOLÉN,285,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO PART. ANTUPIREN,PEÑALOLÉN,277,,Más Bajo,$50.001 a $100.000 ,P. Subv.
CENTRO EDUC. VALLE HERMOSO,PEÑALOLÉN,245,,Más Alto,Gratuito ,Munic.
LICEO ANTONIO HERMIDA FABRES,PEÑALOLÉN,231,,Más Bajo,Gratuito ,Munic.
ESCUELA JUAN BAUTISTA PASTEN,PEÑALOLÉN,230,,Más Bajo,Gratuito ,Munic.
ESCUELA UNION NACIONAL ARABE,PEÑALOLÉN,218,,Más Bajo,Gratuito ,Munic.
CENTRO EDUCACIONAL EDUARDO DE LA BARRA,PEÑALOLÉN,215,,Más Bajo,Gratuito ,Munic.
CENTRO EDUCACION MARIANO EGANA,PEÑALOLÉN,222,,Más Bajo,Gratuito ,Munic.
ESCUELA CARLOS HERNANDEZ PENA,PEÑALOLÉN,221,,Más Bajo,Gratuito ,Munic.
ESCUELA LUIS  ARRIETA CANAS,PEÑALOLÉN,208,,Más Bajo,Gratuito ,Munic.
ESCUELA E-180 MATILDE HUICI NAVAS,PEÑALOLÉN,226,,Más Bajo,Gratuito ,Munic.
ESCUELA TOBALABA,PEÑALOLÉN,222,,Más Bajo,Gratuito ,Munic.
ESCUELA LUIS GREGORIO OSSA,PEÑALOLÉN,230,,Más Bajo,Gratuito ,Munic.
COLEGIO LIKANKURA DE PEÑALOLÉN,PEÑALOLÉN,211,,Más Bajo,Gratuito ,Munic.
ESCUELA SANTA MARIA DE PENALOLEN,PEÑALOLÉN,224,,Más Bajo,Gratuito ,Munic.
COLEGIO ALICURA,PEÑALOLÉN,0,,-,Gratuito ,Munic.
ESCUELA BASICA MARTINEZ DE ROZAS,PEÑALOLÉN,240,,Similar,Gratuito ,P. Subv.
ESCUELA SAN JOSE OBRERO,PEÑALOLÉN,268,,Más Alto,Gratuito ,P. Subv.
ESCUELA BASICA COLEGIO SANTA MARTA DE PENALOL,PEÑALOLÉN,218,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR LUMEN VIAE,PEÑALOLÉN,235,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR WELCOME SCHOOL,PEÑALOLÉN,236,,Más Bajo,Gratuito ,P. Subv.
CENTRO EDUCACIONAL FUNDACION PAULA JARAQUEMAD,PEÑALOLÉN,258,,Más Alto,Gratuito ,P. Subv.
ESCUELA BASICA N_ 1739 PUELMAPU,PEÑALOLÉN,242,,Más Alto,Gratuito ,P. Subv.
ESC. EVANG. PENTECOSTAL DR. WILLIS C. HOOVER,PEÑALOLÉN,259,,Similar,Gratuito ,P. Subv.
ESCUELA BASICA Y ESPECIAL N° 2078 GENESIS 2005,PEÑALOLÉN,235,,-,Gratuito ,P. Subv.
ESCUELA BAS. SAN JOSE DE PENALOLEN,PEÑALOLÉN,237,,Similar,Gratuito ,P. Subv.
COLEGIO ALTAMIRA,PEÑALOLÉN,280,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO FRANCISCO DE MIRANDA,PEÑALOLÉN,296,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO FUND. EDUCACION COLEGIO NOTRE DAME ,PEÑALOLÉN,279,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO  EPULLAY,PEÑALOLÉN,289,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO EL ENCUENTRO,PEÑALOLÉN,258,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO PEDRO DE VALDIVIA DE PEÑALOLEN,PEÑALOLÉN,295,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO PUMAHUE,PEÑALOLÉN,308,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO  MAYOR DE PEÑALOLEN,PEÑALOLÉN,301,,Similar,Más de $100.000 ,P. Pag.
ESCUELA BASICA N°1889 BARRIE MONTESSORI Nº 2,PEÑALOLÉN,282,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA N°2145 COLEGIO DUNALASTAIR PEÑALOLÉN,PEÑALOLÉN,310,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO MONTAHUE DE PEÑALOLEN,PEÑALOLÉN,285,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA N°2015 SAN CRISTOBAL,PEÑALOLÉN,272,,Más Bajo,Sin información ,P. Pag.
LICEO MUNIC. TEC. PROF. EL LLANO,PIRQUE,239,,Más Bajo,Gratuito ,Munic.
ESCUELA SANTA RITA,PIRQUE,254,,Más Alto,Gratuito ,Munic.
ESCUELA LO ARCAYA,PIRQUE,276,,Más Alto,Gratuito ,Munic.
LICEO  EL PRINCIPAL,PIRQUE,258,,Más Alto,Gratuito ,Munic.
ESCUELA SAN JUAN DE PIRQUE,PIRQUE,261,,Similar,Gratuito ,Munic.
ESCUELA LA PUNTILLA,PIRQUE,252,,Más Alto,Gratuito ,Munic.
COLONIAL DE PIRQUE,PIRQUE,302,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO ALMENAR DE PIRQUE,PIRQUE,281,,Más Bajo,Más de $100.000 ,P. Pag.
LICEO JOSE VICTORINO LASTARRIA,PROVIDENCIA,301,,Más Alto,$1.000 a $10.000 ,Munic.
ESCUELA PARTICULAR ELVIRA ERRAZURIZ,PROVIDENCIA,279,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO PARTICULAR REGINA PACIS,PROVIDENCIA,268,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESCUELA BAS. MARIA JESUS,PROVIDENCIA,266,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO MARIA INMACULADA,PROVIDENCIA,292,,Más Alto,$50.001 a $100.000 ,P. Subv.
COL.  PART. SALES. EL PATROCINIO DE SAN JOSE,PROVIDENCIA,302,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD,PROVIDENCIA,301,,Más Alto,$50.001 a $100.000 ,P. Subv.
ESCUELA BASICA EL VERGEL,PROVIDENCIA,273,,Similar,Gratuito ,Munic.
ESCUELA DE PROVIDENCIA,PROVIDENCIA,290,,Más Alto,Gratuito ,Munic.
ESCUELA BASICA JUAN PABLO DUARTE,PROVIDENCIA,281,,Más Alto,Gratuito ,Munic.
ESCUELA BASICA MERCEDES MARIN DEL SOLAR,PROVIDENCIA,276,,Más Bajo,Gratuito ,Munic.
COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,PROVIDENCIA,290,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO COMPANIA DE MARIA-SEMINARIO,PROVIDENCIA,300,,Más Bajo,Más de $100.000 ,P. Pag.
SAINT GABRIEL'S SCHOOL SEDE DIAMELOS,PROVIDENCIA,309,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO LATINOAMERICANO DE INTEGRACION,PROVIDENCIA,274,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA ASOCIACION MONTESSORI,PROVIDENCIA,248,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO SUPERIOR CAMBRIDGE,PROVIDENCIA,277,,Más Bajo,Más de $100.000 ,P. Pag.
SAINT GABRIEL'S SCHOOL SEDE ELEODORO YAÑEZ,PROVIDENCIA,315,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO CAMPUS COLLEGE,PROVIDENCIA,299,,Similar,Más de $100.000 ,P. Pag.
COLEGIO DE LOS SAGRADOS CORAZONES PROVIDENCIA,PROVIDENCIA,296,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO TREWHELA`S ENGLISH SCHOOL,PROVIDENCIA,303,,Más Bajo,Más de $100.000 ,P. Pag.
SAINT GABRIEL'S SCHOOL SEDE PASTENE,PROVIDENCIA,308,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO MARIANO,PROVIDENCIA,310,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO ALEMAN SANKT THOMAS MORUS,PROVIDENCIA,303,,Similar,Más de $100.000 ,P. Pag.
COLEGIO SAN IGNACIO EL BOSQUE,PROVIDENCIA,313,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO CAMBRIDGE COLLEGE,PROVIDENCIA,317,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO THE ENGLISH INSTITUTE,PROVIDENCIA,306,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO UNIVERSITARIO INGLES,PROVIDENCIA,301,,Similar,Más de $100.000 ,P. Pag.
COLEGIO THE KENT SCHOOL,PROVIDENCIA,301,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO PEDRO DE VALDIVIA,PROVIDENCIA,301,,Similar,Más de $100.000 ,P. Pag.
COLEGIO TALINAY,PROVIDENCIA,270,,-,Más de $100.000 ,P. Pag.
